ags,78181270,10083,-1287,-376,14,27,-36
ags,78181280,10066,-1252,-320,9,2,-59
ags,78181290,10051,-1335,-369,23,-24,-41
ags,78181300,10039,-1340,-320,12,-20,-38
ags,78181310,10017,-1284,-383,20,-62,-30
ags,78181320,10056,-1282,-288,-12,-32,-15
ags,78181330,10092,-1216,-371,-6,-65,-16
ags,78181340,10095,-1218,-317,-38,-71,-19
ags,78181350,10090,-1282,-425,-24,-39,0
ags,78181360,10073,-1274,-388,-32,-67,-23
ags,78181370,10087,-1323,-349,-18,-71,-21
ags,78181380,10068,-1326,-476,-17,-53,-55
ags,78181390,10046,-1352,-408,-23,-55,-81
ags,78181400,10075,-1384,-347,9,-33,-120
ags,78181410,10056,-1374,-393,-2,-50,-114
ags,78181420,10029,-1299,-405,11,-19,-187
ags,78181430,10061,-1326,-466,6,-24,-175
ags,78181440,10051,-1308,-396,-17,-13,-232
ags,78181450,10061,-1255,-410,-14,7,-268
ags,78181460,10095,-1211,-347,-23,15,-262
ags,78181470,10044,-1238,-393,-9,1,-247
ags,78181480,10075,-1247,-418,-18,27,-238
ags,78181490,10056,-1203,-335,-15,60,-232
ags,78181500,10095,-1164,-418,-6,45,-203
ags,78181510,10087,-1133,-393,23,48,-164
ags,78181520,10078,-1118,-452,21,65,-146
ags,78181530,10063,-1106,-400,0,103,-96
ags,78181540,10078,-1067,-415,-20,99,-59
ags,78181550,10070,-1094,-376,-3,108,25
ags,78181560,10053,-1138,-383,-9,91,56
ags,78181570,10029,-1152,-317,-18,114,141
ags,78181580,10044,-1189,-232,14,112,166
ags,78181590,10048,-1184,-276,36,62,184
ags,78181600,10007,-1169,-352,17,112,222
ags,78181610,10039,-1189,-342,23,57,268
ags,78181620,10066,-1208,-330,20,41,264
ags,78181630,10012,-1255,-286,6,27,285
ags,78181640,10070,-1238,-339,33,5,308
ags,78181650,10039,-1289,-366,39,-20,308
ags,78181660,10075,-1277,-298,36,-20,315
ags,78181670,10063,-1301,-300,23,-58,270
ags,78181680,10053,-1343,-422,15,-71,250
ags,78181690,10034,-1372,-327,21,-73,213
ags,78181700,10026,-1355,-359,52,-84,190
ags,78181710,10073,-1396,-376,33,-88,206
ags,78181720,10080,-1379,-322,49,-88,138
ags,78181730,10061,-1335,-415,55,-79,108
ags,78181740,10063,-1391,-422,59,-58,74
ags,78181750,10075,-1355,-386,95,-56,67
ags,78181760,10061,-1279,-393,65,-36,41
ags,78181770,10073,-1277,-403,54,-16,64
ags,78181780,10039,-1269,-432,57,16,64
ags,78181790,10073,-1257,-447,62,15,89
ags,78181800,10041,-1287,-422,62,21,76
ags,78181810,10085,-1304,-330,78,12,82
ags,78181820,10039,-1328,-361,88,34,128
ags,78181830,10063,-1274,-408,89,41,143
ags,78181840,10109,-1247,-364,113,47,172
ags,78181850,10102,-1289,-435,120,30,201
ags,78181860,10139,-1269,-344,161,103,222
ags,78181870,10109,-1372,-261,164,111,231
ags,78181880,10039,-1421,-347,213,70,247
ags,78181890,10061,-1460,-400,231,105,276
ags,78181900,10051,-1330,-361,237,150,311
ags,78181910,10066,-1252,-378,197,150,303
ags,78181920,10078,-1213,-398,176,189,323
ags,78181930,10075,-1228,-369,142,192,366
ags,78181940,10051,-1255,-381,89,202,392
ags,78181950,10105,-1262,-388,21,218,435
ags,78181960,10136,-1362,-440,60,231,464
ags,78181970,10051,-1338,-374,49,231,506
ags,78181980,10124,-1333,-344,48,268,520
ags,78181990,10080,-1340,-374,104,254,560
ags,78182000,10068,-1360,-315,91,250,572
ags,78182010,10053,-1387,-298,88,256,587
ags,78182020,9995,-1467,-256,98,262,581
ags,78182030,10039,-1479,-376,109,231,563
ags,78182040,9975,-1499,-347,83,198,583
ags,78182050,9995,-1533,-266,117,216,589
ags,78182060,10000,-1511,-203,97,202,602
ags,78182070,10058,-1514,-239,43,187,575
ags,78182080,10305,-1328,-225,-70,247,639
ags,78182090,10051,-1421,-315,-79,239,563
ags,78182100,9995,-1433,-261,-140,193,578
ags,78182110,10000,-1518,-237,-144,183,583
ags,78182120,9921,-1438,-283,-189,152,598
ags,78182130,9973,-1470,-225,-258,170,693
ags,78182140,9926,-1540,-327,-220,187,717
ags,78182150,10031,-1348,-249,-275,163,792
ags,78182160,10007,-1396,-291,-342,176,868
ags,78182170,10070,-1377,-322,-318,195,877
ags,78182180,10127,-1340,-247,-319,147,972
ags,78182190,10024,-1411,-322,-266,205,993
ags,78182200,10068,-1394,-393,-270,204,1019
ags,78182210,10022,-1494,-398,-301,225,1077
ags,78182220,9978,-1262,-415,-293,248,1080
ags,78182230,10039,-1335,-347,-301,305,1082
ags,78182240,10070,-1399,-217,-446,303,1080
ags,78182250,10080,-1687,-283,-562,277,1088
ags,78182260,9929,-2180,-112,-466,302,1134
ags,78182270,9943,-2151,-176,-380,325,1143
ags,78182280,9829,-2183,-190,-345,347,1215
ags,78182290,9765,-1963,-369,-331,347,1187
ags,78182300,9843,-1970,-249,-279,294,1187
ags,78182310,9914,-1841,-288,-237,297,1167
ags,78182320,9985,-1919,-188,-231,242,1108
ags,78182330,10048,-1828,-132,-315,244,1096
ags,78182340,10058,-1970,-105,-299,186,1079
ags,78182350,10048,-2012,-66,-289,216,1056
ags,78182360,10004,-2031,-137,-247,173,1013
ags,78182370,9921,-2046,-166,-272,173,1009
ags,78182380,9975,-2090,-178,-258,198,1012
ags,78182390,9865,-2124,-281,-212,181,941
ags,78182400,9897,-2095,-227,-270,169,908
ags,78182410,9863,-2129,-210,-214,160,850
ags,78182420,9907,-2185,-276,-166,198,804
ags,78182430,9956,-2158,-186,-128,213,714
ags,78182440,9961,-2234,-286,-147,181,648
ags,78182450,9904,-2305,-222,-84,209,587
ags,78182460,9934,-2246,-237,-89,209,563
ags,78182470,9902,-2261,-100,-58,227,459
ags,78182480,9863,-2229,-225,-84,222,399
ags,78182490,9904,-2202,-234,-134,222,322
ags,78182500,9782,-2256,-164,-130,189,286
ags,78182510,9909,-2290,-125,-93,146,199
ags,78182520,9853,-2331,-93,-93,118,143
ags,78182530,9870,-2319,-51,-53,62,77
ags,78182540,9890,-2295,-151,-28,73,7
ags,78182550,9858,-2263,-171,-37,77,0
ags,78182560,9863,-2224,-132,-29,48,-67
ags,78182570,9868,-2222,-164,-29,33,-88
ags,78182580,9897,-2158,-169,-28,-13,-128
ags,78182590,9875,-2187,-144,-18,-14,-152
ags,78182600,9958,-2187,-93,-44,-24,-194
ags,78182610,9961,-2178,-46,-29,-16,-194
ags,78182620,9931,-2156,-139,-34,-58,-212
ags,78182630,9956,-2158,-234,-40,-65,-224
ags,78182640,9856,-2104,-147,-49,-82,-223
ags,78182650,9939,-2107,-166,-53,-70,-227
ags,78182660,9909,-2114,-161,-29,-50,-232
ags,78182670,9946,-2075,-147,-64,-58,-206
ags,78182680,9914,-2085,-217,-49,-50,-227
ags,78182690,9961,-2041,-166,-60,-70,-236
ags,78182700,9961,-2080,-115,-53,-56,-210
ags,78182710,9936,-2046,-203,-47,-71,-189
ags,78182720,9968,-2056,-161,-38,-41,-145
ags,78182730,9948,-2065,-176,-15,-42,-171
ags,78182740,9946,-2056,-242,-2,-59,-180
ags,78182750,9934,-2026,-159,5,-68,-171
ags,78182760,9948,-2102,-159,-8,-78,-149
ags,78182770,9943,-2060,-227,3,-35,-131
ags,78182780,9948,-2002,-264,-5,-8,-123
ags,78182790,9943,-1992,-230,-52,-14,-87
ags,78182800,9956,-1997,-151,-38,-8,-55
ags,78182810,9956,-2046,-181,-20,5,-39
ags,78182820,9946,-1973,-164,-6,48,-13
ags,78182830,9934,-2016,-173,-12,53,6
ags,78182840,9953,-2036,-137,-38,9,9
ags,78182850,9924,-2026,-186,-5,48,33
ags,78182860,9914,-2012,-169,1,33,42
ags,78182870,9943,-2065,-176,-9,47,77
ags,78182880,9943,-2087,-171,5,51,82
ags,78182890,9892,-2087,-244,5,24,80
ags,78182900,9890,-2060,-186,8,50,68
ags,78182910,9953,-2117,-190,-6,44,54
ags,78182920,9934,-2097,-264,-3,33,64
ags,78182930,9939,-2085,-173,-12,27,65
ags,78182940,9897,-2078,-161,-21,13,53
ags,78182950,9943,-2131,-205,-11,15,25
ags,78182960,9921,-2092,-149,8,7,12
ags,78182970,9929,-2151,-203,0,13,-26
ags,78182980,9919,-2117,-142,30,-8,-47
ags,78182990,9953,-2112,-81,-18,4,-19
ags,78183000,9912,-2073,-149,8,-11,-55
ags,78183010,9931,-2124,-203,-28,-13,-65
ags,78183020,9921,-2092,-154,-28,30,-73
ags,78183030,9929,-2097,-137,-31,-10,-85
ags,78183040,9929,-2075,-195,3,-2,-58
ags,78183050,9926,-2078,-144,-24,-29,-85
ags,78183060,9926,-2085,-178,-6,-20,-65
ags,78183070,9919,-2031,-242,26,-42,-59
ags,78183080,9943,-2053,-149,30,-26,-33
ags,78183090,9926,-2051,-188,60,-1,-36
ags,78183100,9965,-2065,-215,18,-19,-47
ags,78183110,9939,-2038,-134,29,-10,-32
ags,78183120,9961,-2063,-188,52,-24,-36
ags,78183130,9917,-2065,-173,3,-2,-29
ags,78183140,9956,-2026,-178,21,-17,-10
ags,78183150,9934,-2014,-220,-6,-2,-12
ags,78183160,9983,-2090,-147,3,1,-16
ags,78183170,10002,-2109,-244,11,-2,7
ags,78183180,9958,-2109,-244,31,-1,-9
ags,78183190,9983,-2026,-230,37,-1,-36
ags,78183200,9948,-2021,-210,43,2,2
ags,78183210,9936,-2063,-142,42,-33,-3
ags,78183220,9924,-2080,-169,52,-17,12
ags,78183230,9968,-2060,-81,52,-62,-6
ags,78183240,9992,-2070,-127,55,-96,-13
ags,78183250,9965,-2082,-144,42,-123,-33
ags,78183260,9965,-2261,-298,107,-163,-10
ags,78183270,10007,-1977,-105,92,-169,-84
ags,78183280,10153,-2060,-66,117,-180,-81
ags,78183290,10041,-1858,-208,52,-216,-139
ags,78183300,9917,-2051,-134,-40,-241,-131
ags,78183310,9831,-2373,-5,-72,-285,-158
ags,78183320,9821,-2366,-210,36,-285,-157
ags,78183330,9736,-2383,-159,81,-307,-145
ags,78183340,9712,-2344,-169,100,-302,-93
ags,78183350,9770,-2344,-271,141,-331,-74
ags,78183360,9865,-2156,-325,178,-317,-81
ags,78183370,9919,-2153,-315,164,-323,-62
ags,78183380,9948,-1914,-269,155,-331,-91
ags,78183390,10044,-1780,-313,77,-348,-135
ags,78183400,10107,-1850,-266,-52,-305,-204
ags,78183410,10136,-1890,-249,-111,-322,-230
