ags,78055870,9167,3666,-2061,-70,44,47
ags,78055880,9230,3666,-2073,-67,27,19
ags,78055890,9228,3703,-2122,-55,59,16
ags,78055900,9235,3652,-2151,-50,22,-1
ags,78055910,9218,3659,-2010,-79,22,13
ags,78055920,9215,3647,-2083,-63,38,-15
ags,78055930,9254,3686,-2071,-47,53,-16
ags,78055940,9252,3674,-2068,-66,19,-42
ags,78055950,9235,3674,-2024,-64,10,-40
ags,78055960,9245,3661,-2107,-50,13,-31
ags,78055970,9240,3652,-2115,-75,36,-60
ags,78055980,9186,3637,-2078,-47,44,-66
ags,78055990,9220,3669,-2054,-63,56,-51
ags,78056000,9220,3686,-2107,-73,30,-45
ags,78056010,9203,3671,-2080,-66,41,-68
ags,78056020,9220,3703,-2090,-64,28,-91
ags,78056030,9198,3686,-2078,-64,21,-60
ags,78056040,9154,3693,-2032,-105,15,-56
ags,78056050,9198,3666,-2056,-59,48,-69
ags,78056060,9211,3698,-2095,-69,18,-36
ags,78056070,9201,3710,-2044,-56,12,-53
ags,78056080,9167,3766,-2056,-87,30,-42
ags,78056090,9252,3693,-2054,-78,45,-31
ags,78056100,9218,3701,-2088,-63,24,-22
ags,78056110,9184,3713,-2075,-50,36,2
ags,78056120,9191,3691,-2093,-85,27,-25
ags,78056130,9208,3686,-2110,-76,45,11
ags,78056140,9181,3698,-2088,-67,56,18
ags,78056150,9189,3718,-2058,-78,63,36
ags,78056160,9225,3661,-2010,-59,63,28
ags,78056170,9245,3720,-2093,-63,57,37
ags,78056180,9198,3679,-2083,-61,89,43
ags,78056190,9228,3679,-2058,-44,62,11
ags,78056200,9228,3674,-2075,-34,79,28
ags,78056210,9242,3676,-2149,-70,86,27
ags,78056220,9225,3679,-2100,-53,100,33
ags,78056230,9250,3686,-2124,-58,83,30
ags,78056240,9235,3669,-2029,-90,89,13
ags,78056250,9237,3659,-2071,-96,117,22
ags,78056260,9203,3691,-2063,-58,103,-4
ags,78056270,9272,3632,-2010,-58,123,7
ags,78056280,9237,3640,-2027,-53,108,14
ags,78056290,9259,3647,-2102,-63,91,4
ags,78056300,9269,3610,-2029,-43,92,-48
ags,78056310,9245,3630,-2024,-55,83,-28
ags,78056320,9223,3627,-1966,-53,74,-39
ags,78056330,9213,3661,-2068,-47,70,-50
ags,78056340,9267,3683,-2073,-41,48,-51
ags,78056350,9230,3666,-2014,-58,15,-45
ags,78056360,9247,3666,-2012,-53,62,-39
ags,78056370,9286,3647,-2080,-58,65,-59
ags,78056380,9250,3632,-2063,-58,68,-37
ags,78056390,9328,3644,-2063,-55,91,-28
ags,78056400,9237,3635,-2066,-21,103,-47
ags,78056410,9245,3659,-2005,-14,129,-30
ags,78056420,9259,3686,-2090,-5,144,-22
ags,78056430,9176,3664,-2078,-8,210,-16
ags,78056440,9254,3644,-2095,-2,227,-33
ags,78056450,9232,3659,-2061,4,250,-56
ags,78056460,9250,3647,-1975,11,234,-69
ags,78056470,9254,3637,-1973,20,228,-66
ags,78056480,9240,3618,-2007,11,273,-74
ags,78056490,9252,3708,-2007,7,268,-86
ags,78056500,9235,3637,-2051,-29,248,-62
ags,78056510,9208,3681,-2071,-53,256,-36
ags,78056520,9203,3669,-2005,-56,192,-45
ags,78056530,9218,3679,-1978,-78,195,-36
ags,78056540,9206,3723,-2068,-61,193,-8
ags,78056550,9218,3644,-1992,-67,187,5
ags,78056560,9211,3666,-1941,-32,164,11
ags,78056570,9193,3657,-1951,-56,112,-2
ags,78056580,9208,3649,-1985,-24,118,25
ags,78056590,9237,3632,-1953,-56,76,11
ags,78056600,9272,3632,-1941,-67,77,39
ags,78056610,9208,3657,-1988,-85,41,42
ags,78056620,9252,3618,-2022,-64,22,62
ags,78056630,9220,3661,-1992,-81,34,63
ags,78056640,9218,3642,-1966,-79,45,60
ags,78056650,9245,3642,-2010,-98,34,80
ags,78056660,9245,3600,-1978,-82,44,56
ags,78056670,9237,3591,-2007,-90,62,63
ags,78056680,9289,3608,-1966,-70,54,66
ags,78056690,9242,3642,-1975,-44,41,79
ags,78056700,9225,3647,-1995,-50,59,45
ags,78056710,9252,3696,-1985,-69,50,66
ags,78056720,9252,3635,-1971,-79,28,86
ags,78056730,9257,3647,-2010,-102,25,86
ags,78056740,9235,3652,-2017,-76,30,108
ags,78056750,9237,3666,-2029,-66,34,132
ags,78056760,9208,3620,-2012,-40,30,129
ags,78056770,9235,3637,-1975,-44,16,98
ags,78056780,9286,3596,-1995,-41,-8,108
ags,78056790,9257,3588,-1992,-37,5,111
ags,78056800,9308,3620,-1988,-43,-2,103
ags,78056810,9267,3583,-1966,-43,13,85
ags,78056820,9250,3576,-1941,-32,25,53
ags,78056830,9294,3600,-1966,-27,2,51
ags,78056840,9257,3620,-1990,-29,22,25
ags,78056850,9267,3557,-2007,-24,9,18
ags,78056860,9274,3559,-1990,-17,9,-8
ags,78056870,9284,3588,-1968,-26,1,-18
ags,78056880,9259,3603,-1907,-32,-24,-18
ags,78056890,9274,3635,-1944,-24,-59,-28
ags,78056900,9276,3618,-1927,-34,-74,-45
ags,78056910,9298,3574,-1895,-40,-67,-19
ags,78056920,9267,3559,-1941,-24,-88,-31
ags,78056930,9298,3532,-1919,-21,-110,-65
ags,78056940,9289,3515,-2007,-9,-70,-97
ags,78056950,9237,3569,-1927,27,-71,-99
ags,78056960,9264,3613,-1939,19,-93,-142
ags,78056970,9218,3632,-2005,-11,-87,-149
ags,78056980,9276,3647,-2039,-15,-102,-156
ags,78056990,9294,3654,-1971,-50,-136,-136
ags,78057000,9294,3649,-2010,-50,-108,-110
ags,78057010,9279,3630,-2014,-69,-108,-99
ags,78057020,9269,3657,-2024,-79,-78,-68
ags,78057030,9257,3644,-2095,-61,-58,-59
ags,78057040,9250,3635,-2044,-87,-43,-19
ags,78057050,9191,3669,-2085,-49,-19,-16
ags,78057060,9232,3627,-2061,-50,10,-5
ags,78057070,9193,3625,-2085,-30,50,-1
ags,78057080,9228,3640,-2058,-21,36,4
ags,78057090,9171,3686,-2012,-35,99,27
ags,78057100,9245,3640,-2090,-27,83,30
ags,78057110,9262,3657,-2058,-20,82,47
ags,78057120,9259,3640,-2000,-66,80,56
ags,78057130,9306,3635,-2024,-40,97,68
ags,78057140,9264,3605,-1975,-59,91,95
ags,78057150,9250,3625,-1992,-64,80,98
ags,78057160,9237,3603,-2010,-56,53,118
ags,78057170,9267,3625,-2007,-53,82,134
ags,78057180,9228,3593,-1971,-66,74,156
ags,78057190,9262,3610,-2000,-43,77,158
ags,78057200,9252,3630,-1985,-50,91,160
ags,78057210,9289,3591,-1951,-35,82,141
ags,78057220,9296,3620,-1997,-29,67,132
ags,78057230,9276,3598,-2032,-55,96,124
ags,78057240,9257,3615,-1966,-58,73,127
ags,78057250,9259,3583,-1961,-37,74,115
ags,78057260,9276,3581,-2005,-49,82,98
ags,78057270,9286,3554,-2024,-82,79,77
ags,78057280,9301,3569,-2014,-75,56,47
ags,78057290,9279,3549,-1995,-96,36,11
ags,78057300,9296,3527,-1997,-67,70,-22
ags,78057310,9333,3517,-1992,-76,59,-19
ags,78057320,9289,3537,-1961,-64,50,-24
ags,78057330,9272,3547,-1985,-55,65,-37
ags,78057340,9264,3561,-1861,-63,53,-59
ags,78057350,9298,3569,-1931,-73,18,-68
ags,78057360,9291,3571,-1953,-58,56,-53
ags,78057370,9274,3525,-1980,-63,16,-69
ags,78057380,9311,3591,-1966,-81,15,-73
ags,78057390,9301,3574,-1966,-67,-4,-71
ags,78057400,9264,3561,-1985,-58,1,-69
ags,78057410,9281,3615,-2007,-64,-13,-71
ags,78057420,9267,3593,-1961,-73,-22,-57
ags,78057430,9232,3578,-2002,-58,-24,-44
ags,78057440,9257,3583,-1956,-67,-27,-60
ags,78057450,9237,3598,-2010,-69,-33,-37
ags,78057460,9254,3588,-1990,-76,-22,-22
ags,78057470,9262,3569,-1966,-70,-27,-31
ags,78057480,9281,3564,-1971,-73,-33,-28
ags,78057490,9296,3608,-1985,-53,-61,-2
ags,78057500,9328,3618,-2041,-67,-49,-39
ags,78057510,9242,3605,-2014,-46,-10,-16
ags,78057520,9286,3591,-1990,-58,1,-11
ags,78057530,9279,3574,-2000,-56,1,-18
ags,78057540,9276,3637,-2002,-67,18,1
ags,78057550,9257,3603,-2017,-75,18,10
ags,78057560,9252,3549,-2002,-58,22,-4
ags,78057570,9276,3566,-2005,-82,10,-1
ags,78057580,9296,3557,-2022,-63,34,-11
ags,78057590,9269,3561,-1985,-61,-2,-8
ags,78057600,9252,3586,-1978,-46,13,-25
ags,78057610,9276,3593,-2002,-38,27,-16
ags,78057620,9267,3613,-2036,-27,31,-19
ags,78057630,9254,3586,-2061,-47,12,8
