ags,77234980,8098,-1092,5762,11,-54,-36
ags,77234990,8098,-1048,5793,14,-88,-59
ags,77235000,8110,-1083,5810,15,-103,-63
ags,77235010,8171,-1117,5879,-5,-88,-55
ags,77235020,8125,-1061,5791,18,-86,-81
ags,77235030,8168,-1088,5791,41,-94,-80
ags,77235040,8161,-1061,5764,27,-92,-74
ags,77235050,8146,-1088,5788,21,-121,-59
ags,77235060,8161,-1048,5769,21,-150,-80
ags,77235070,8129,-1078,5842,6,-147,-68
ags,77235080,8134,-1046,5801,23,-124,-84
ags,77235090,8261,-1073,5786,-2,-273,-115
ags,77235100,8139,-1088,5796,37,-157,-75
ags,77235110,8173,-1075,5776,34,-172,-88
ags,77235120,8107,-1088,5747,44,-176,-94
ags,77235130,8049,-1041,5718,34,-213,-123
ags,77235140,8188,-1107,5845,-21,-146,-109
ags,77235150,8154,-1063,5781,-2,-166,-84
ags,77235160,8215,-1075,5810,8,-199,-74
ags,77235170,8193,-1088,5776,1,-328,-153
ags,77235180,8242,-1066,5774,21,-166,-78
ags,77235190,8190,-1095,5669,38,-158,-81
ags,77235200,8193,-1105,5730,21,-135,-88
ags,77235210,8193,-1092,5647,46,-129,-80
ags,77235220,8212,-1075,5666,24,-137,-80
ags,77235230,7971,-1031,5637,23,-352,-162
ags,77235240,8273,-1090,5735,17,-121,-103
ags,77235250,8181,-1088,5752,8,-143,-100
ags,77235260,8193,-1085,5727,11,-131,-104
ags,77235270,8188,-1114,5720,1,-138,-81
ags,77235280,8190,-1100,5762,5,-141,-100
ags,77235290,8193,-1149,5791,17,-155,-71
ags,77235300,8347,-1078,5740,-3,-157,-68
ags,77235310,8164,-1068,5774,-2,-135,-48
ags,77235320,8212,-1039,5730,34,-108,-66
ags,77235330,8212,-1051,5669,37,-92,-55
ags,77235340,8205,-1063,5693,14,-76,-48
ags,77235350,8203,-1046,5686,17,-85,-54
ags,77235360,8200,-997,5769,21,-82,-71
ags,77235370,8205,-992,5659,17,-79,-65
ags,77235380,8186,-1009,5693,17,-95,-75
ags,77235390,8205,-1017,5710,41,-80,-68
ags,77235400,8227,-1017,5759,20,-100,-77
ags,77235410,8188,-1061,5715,44,-108,-59
ags,77235420,8259,-1109,5749,17,-99,-55
ags,77235430,8203,-1031,5708,27,-74,-60
ags,77235440,8205,-1080,5696,34,-92,-46
ags,77235450,8176,-1095,5688,17,-82,-54
ags,77235460,8225,-1063,5723,14,-60,-52
ags,77235470,8227,-1066,5725,1,-103,-52
ags,77235480,8244,-1044,5698,14,-86,-69
ags,77235490,8227,-1061,5686,24,-100,-60
ags,77235500,8198,-1102,5683,-9,-68,-65
ags,77235510,8200,-1095,5723,12,-66,-51
ags,77235520,8181,-1095,5681,-17,-66,-65
ags,77235530,8208,-1073,5681,14,-47,-54
ags,77235540,8208,-1112,5710,18,-66,-66
ags,77235550,8193,-1083,5723,-8,-45,-45
ags,77235560,8227,-1068,5788,-2,-54,-75
ags,77235570,8215,-1090,5708,21,-33,-43
ags,77235580,8129,-1070,5708,32,-138,-60
ags,77235590,8276,-1119,5759,24,-48,-59
ags,77235600,8193,-1117,5693,3,-42,-57
ags,77235610,8217,-1058,5710,14,-21,-60
ags,77235620,8149,-1122,5696,40,-48,-78
ags,77235630,8212,-1075,5679,9,-53,-65
ags,77235640,8244,-1100,5693,12,-34,-72
ags,77235650,8232,-1044,5713,37,-37,-60
ags,77235660,8227,-1009,5720,41,-41,-33
ags,77235670,8239,-983,5688,73,13,-46
ags,77235680,8200,-1000,5644,35,-8,-34
ags,77235690,8190,-995,5705,55,17,-60
ags,77235700,8217,-1024,5703,26,5,-63
ags,77235710,8227,-1046,5740,37,-39,-42
ags,77235720,8249,-1026,5625,47,-8,-51
ags,77235730,8239,-1058,5649,44,-8,-51
ags,77235740,8247,-1044,5671,50,11,-51
ags,77235750,8210,-1073,5642,26,31,-51
ags,77235760,8217,-1073,5649,43,-42,-39
ags,77235770,8212,-1083,5649,32,2,-68
ags,77235780,8203,-1102,5749,11,-25,-45
ags,77235790,8186,-1078,5730,21,-21,-42
ags,77235800,8205,-1058,5759,20,1,-63
ags,77235810,8195,-1056,5710,44,13,-52
ags,77235820,8205,-1073,5674,34,-4,-57
ags,77235830,8156,-1051,5679,40,19,-46
ags,77235840,8239,-1029,5593,11,-22,-52
ags,77235850,8217,-1031,5737,9,11,-83
ags,77235860,8222,-1056,5708,-3,-18,-52
ags,77235870,8232,-1036,5657,29,-1,-36
ags,77235880,8237,-1039,5669,32,-25,-37
ags,77235890,8227,-1019,5686,34,-27,-60
ags,77235900,8217,-1100,5683,0,-10,-33
ags,77235910,8264,-1041,5664,17,-2,-45
ags,77235920,8183,-995,5664,5,-4,-57
ags,77235930,8183,-1022,5710,30,24,-33
ags,77235940,8210,-1075,5754,43,-54,-55
ags,77235950,8217,-1051,5683,32,-37,-51
ags,77235960,8142,-1039,5740,41,-212,-75
ags,77235970,8266,-1051,5710,0,13,-26
ags,77235980,8195,-1070,5679,17,5,-33
ags,77235990,8220,-1056,5727,6,-4,-55
ags,77236000,8203,-997,5757,47,11,-59
ags,77236010,8186,-1048,5691,12,-22,-62
ags,77236020,8186,-1070,5766,15,-34,-74
ags,77236030,8200,-1034,5669,18,-41,-89
ags,77236040,8198,-980,5710,40,-39,-68
ags,77236050,8208,-946,5659,30,-47,-78
ags,77236060,8249,-939,5586,61,-36,-98
ags,77236070,8161,-980,5654,64,-51,-100
ags,77236080,8146,-1017,5742,110,-62,-126
ags,77236090,8203,-1149,5774,121,-85,-149
ags,77236100,8125,-1158,5798,150,-152,-155
ags,77236110,8229,-1214,5740,160,-161,-199
ags,77236120,8159,-1239,5779,116,-233,-226
ags,77236130,8217,-1232,5674,67,-173,-194
ags,77236140,8205,-1210,5686,52,-161,-173
ags,77236150,8222,-1229,5710,55,-141,-136
ags,77236160,8186,-1288,5784,69,-140,-100
ags,77236170,8203,-1246,5745,79,-150,-69
ags,77236180,8205,-1263,5740,87,-187,-66
ags,77236190,8193,-1232,5676,85,-201,-37
ags,77236200,8291,-1144,5654,40,-176,-26
ags,77236210,8254,-1070,5576,38,-134,-11
ags,77236220,8281,-948,5579,9,-99,-34
ags,77236230,8308,-939,5552,30,-45,-20
ags,77236240,8271,-885,5569,18,-24,-2
ags,77236250,8269,-834,5527,37,-28,-43
ags,77236260,8281,-807,5559,53,-15,-49
ags,77236270,8308,-758,5539,37,17,-66
ags,77236280,8356,-773,5552,46,17,-60
ags,77236290,8400,-709,5517,11,37,-62
ags,77236300,8352,-765,5522,-5,55,-25
ags,77236310,8369,-821,5630,23,73,-43
ags,77236320,8308,-802,5598,9,33,-26
ags,77236330,8298,-863,5654,17,40,-28
ags,77236340,8256,-890,5708,17,59,-25
ags,77236350,8247,-948,5674,-32,56,-22
ags,77236360,8225,-1012,5676,-38,82,15
ags,77236370,8229,-1048,5740,-81,43,-7
ags,77236380,8217,-1056,5708,-46,56,-13
ags,77236390,8178,-1088,5723,-98,36,6
ags,77236400,8166,-1117,5708,-115,53,21
ags,77236410,8161,-1119,5774,-93,14,4
ags,77236420,8190,-1122,5752,-99,-2,1
ags,77236430,8181,-1161,5708,-115,1,19
ags,77236440,8178,-1151,5725,-95,7,24
ags,77236450,8156,-1166,5691,-90,11,-19
ags,77236460,8215,-1149,5720,-105,8,-20
ags,77236470,8203,-1197,5681,-96,-1,-36
ags,77236480,8244,-1175,5679,-76,-15,-20
ags,77236490,8271,-1156,5683,-87,4,-14
ags,77236500,8312,-1102,5696,-64,40,-19
ags,77236510,8266,-1105,5622,-28,27,-16
ags,77236520,8269,-1092,5569,-14,53,7
ags,77236530,8259,-1107,5569,3,42,1
ags,77236540,8259,-1112,5586,5,34,12
ags,77236550,8251,-1129,5637,11,8,-33
ags,77236560,8251,-1127,5615,1,-4,-14
ags,77236570,8264,-1119,5608,5,58,-22
ags,77236580,8254,-1078,5664,3,17,-22
