ags,53995610,9933,-179,-2527,-29,57,-89
ags,53995620,9923,-186,-2500,-35,44,-94
ags,53995630,9887,-223,-2617,-27,67,-111
ags,53995640,9919,-213,-2556,-17,89,-91
ags,53995650,9931,-189,-2591,-27,117,-140
ags,53995660,9899,-181,-2476,-38,135,-143
ags,53995670,9892,-174,-2559,-29,125,-165
ags,53995680,9906,-189,-2569,-46,118,-195
ags,53995690,9904,-118,-2422,-53,88,-168
ags,53995700,9899,-101,-2478,-40,85,-145
ags,53995710,9955,-71,-2451,-50,74,-149
ags,53995720,9901,-81,-2459,-50,68,-139
ags,53995730,9899,-108,-2488,-61,53,-130
ags,53995740,9916,-106,-2493,-35,57,-88
ags,53995750,9897,-89,-2405,-41,34,-83
ags,53995760,9919,-84,-2466,-47,27,-53
ags,53995770,9901,-64,-2522,-37,34,-13
ags,53995780,9889,-37,-2505,-21,9,-4
ags,53995790,9879,-86,-2444,-46,30,21
ags,53995800,9919,-132,-2442,-59,-5,24
ags,53995810,9855,-120,-2520,-46,15,5
ags,53995820,9911,-142,-2532,-40,21,33
ags,53995830,9933,-172,-2522,-40,16,10
ags,53995840,9931,-145,-2503,-20,-5,19
ags,53995850,9938,-215,-2566,-63,38,-8
ags,53995860,9928,-164,-2544,-40,12,-33
ags,53995870,9904,-211,-2505,-44,47,-40
ags,53995880,9909,-176,-2503,-55,47,-37
ags,53995890,9884,-150,-2532,-49,21,-63
ags,53995900,9931,-152,-2515,-50,50,-80
ags,53995910,9948,-140,-2471,-47,38,-82
ags,53995920,9879,-150,-2547,-38,36,-94
ags,53995930,9909,-152,-2498,-35,28,-79
ags,53995940,9882,-123,-2530,-43,25,-65
ags,53995950,9953,-135,-2503,-43,36,-69
ags,53995960,9894,-110,-2471,-50,22,-37
ags,53995970,9889,-176,-2451,-34,13,-56
ags,53995980,9931,-103,-2456,-41,-13,-48
ags,53995990,9897,-89,-2539,-55,-14,-50
ags,53996000,9916,-96,-2476,-43,28,-47
ags,53996010,9862,-96,-2554,-38,33,-24
ags,53996020,9877,-152,-2488,-52,13,-16
ags,53996030,9923,-103,-2471,-56,-13,-5
ags,53996040,9958,-130,-2544,-29,-10,-28
ags,53996050,9923,-150,-2503,-47,34,-4
ags,53996060,9884,-118,-2527,-50,16,-28
ags,53996070,9904,-159,-2517,-29,44,-33
ags,53996080,9936,-167,-2473,-49,15,-31
ags,53996090,9916,-150,-2491,-34,30,-16
ags,53996100,9894,-198,-2481,-43,33,-39
ags,53996110,9916,-164,-2451,-41,41,-65
ags,53996120,9916,-108,-2510,-44,-2,-48
ags,53996130,9928,-115,-2481,-50,9,-47
ags,53996140,9911,-123,-2527,-18,5,-45
ags,53996150,9931,-142,-2542,-50,16,-69
ags,53996160,9933,-152,-2554,-26,39,-48
ags,53996170,9887,-174,-2483,-24,-1,-24
ags,53996180,9919,-132,-2476,-40,10,-59
ags,53996190,9906,-157,-2503,-38,16,-40
ags,53996200,9877,-118,-2566,-37,7,-34
ags,53996210,9950,-157,-2547,-49,22,-15
ags,53996220,9911,-135,-2512,-30,19,-30
ags,53996230,9926,-118,-2549,-40,18,-28
ags,53996240,9909,-167,-2481,-20,44,-47
ags,53996250,9914,-164,-2476,-38,18,-65
ags,53996260,9916,-135,-2478,-50,24,-60
ags,53996270,9899,-142,-2495,-38,16,-68
ags,53996280,9923,-150,-2495,-38,10,-76
ags,53996290,9936,-179,-2478,-38,45,-60
ags,53996300,9884,-140,-2515,-58,5,-68
ags,53996310,9882,-147,-2469,-73,25,-44
