ags,51517060,9697,332,2432,-37,226,-133
ags,51517070,9709,291,2473,-2,172,-113
ags,51517080,9719,323,2434,12,125,-103
ags,51517090,9768,330,2419,-12,163,-92
ags,51517100,9785,315,2434,-17,171,-104
ags,51517110,9736,352,2451,-23,183,-106
ags,51517120,9770,335,2495,-67,187,-132
ags,51517130,9770,323,2429,-58,177,-100
ags,51517140,9724,371,2485,-17,154,-80
ags,51517150,9760,408,2432,-11,131,-83
ags,51517160,9792,418,2436,12,137,-63
ags,51517170,9787,432,2363,88,194,-55
ags,51517180,9794,406,2390,107,233,-37
ags,51517190,9738,396,2383,85,194,-31
ags,51517200,9655,393,2475,66,122,-104
ags,51517210,9663,381,2507,3,42,-130
ags,51517220,9709,379,2561,-61,-19,-150
ags,51517230,9841,420,2488,-38,62,-107
ags,51517240,9870,340,2395,20,171,-92
ags,51517250,9846,430,2309,70,244,-46
ags,51517260,9787,347,2358,73,224,-14
ags,51517270,9709,357,2456,-2,241,-42
ags,51517280,9660,332,2539,-18,203,-74
ags,51517290,9621,313,2558,-6,76,-80
ags,51517300,9592,310,2639,-43,-30,-100
ags,51517310,9580,369,2620,-44,-118,-81
ags,51517320,9628,367,2620,-26,-173,-94
ags,51517330,9697,362,2583,-25,-140,-65
ags,51517340,9743,396,2512,11,-92,-22
ags,51517350,9799,440,2466,46,-103,-8
ags,51517360,9826,362,2461,63,-80,-23
ags,51517370,9775,403,2471,67,-15,-10
ags,51517380,9809,379,2366,38,27,-43
ags,51517390,9768,374,2412,20,37,-23
ags,51517400,9721,369,2480,-6,28,-51
ags,51517410,9704,401,2412,-31,-1,-37
ags,51517420,9692,374,2456,-18,-37,-59
ags,51517430,9716,384,2493,-5,-45,-43
ags,51517440,9748,398,2488,-12,-66,-49
ags,51517450,9736,384,2466,0,-68,-42
ags,51517460,9729,367,2456,41,-57,-22
ags,51517470,9768,371,2505,26,-37,1
ags,51517480,9790,313,2422,24,13,-13
ags,51517490,9809,349,2466,34,31,-17
ags,51517500,9821,332,2454,29,37,-2
ags,51517510,9741,298,2473,58,53,-33
ags,51517520,9721,296,2383,50,76,-36
ags,51517530,9760,303,2422,32,8,-7
ags,51517540,9758,369,2378,40,34,-19
ags,51517550,9765,347,2385,20,31,-23
ags,51517560,9719,306,2434,55,39,-45
ags,51517570,9777,362,2397,49,37,-17
ags,51517580,9777,359,2419,40,62,-71
ags,51517590,9760,362,2368,18,43,-66
ags,51517600,9836,362,2451,11,104,-92
ags,51517610,9775,347,2439,-40,84,-104
ags,51517620,9748,332,2334,-52,122,-71
ags,51517630,9755,340,2429,-23,175,-84
ags,51517640,9763,362,2454,-18,160,-77
ags,51517650,9724,330,2485,-21,184,-104
ags,51517660,9780,347,2480,-14,206,-78
ags,51517670,9743,367,2451,26,285,-51
ags,51517680,9753,367,2483,14,221,-45
ags,51517690,9665,335,2419,12,172,-42
ags,51517700,9665,386,2578,30,81,-54
ags,51517710,9714,340,2566,-29,61,-92
ags,51517720,9755,342,2554,-43,-2,-86
ags,51517730,9836,374,2522,-20,117,-97
ags,51517740,9863,362,2461,32,227,-25
ags,51517750,9836,403,2407,87,287,19
ags,51517760,9782,403,2441,75,255,45
ags,51517770,9699,371,2429,32,215,6
ags,51517780,9702,337,2551,-50,191,-16
ags,51517790,9609,332,2598,-95,91,-63
ags,51517800,9633,323,2624,-102,13,-98
ags,51517810,9621,335,2561,-69,1,-84
ags,51517820,9675,376,2556,-63,21,-72
ags,51517830,9743,401,2515,-18,55,-33
ags,51517840,9758,450,2471,40,75,-33
ags,51517850,9799,391,2507,58,140,-16
ags,51517860,9753,425,2490,78,123,-10
ags,51517870,9765,393,2532,66,137,12
ags,51517880,9724,398,2512,59,120,-8
ags,51517890,9694,376,2522,20,97,-34
ags,51517900,9643,349,2493,0,71,-34
ags,51517910,9707,374,2468,-34,34,-43
ags,51517920,9743,298,2497,-20,-18,-55
ags,51517930,9743,359,2502,-43,36,-54
ags,51517940,9807,318,2466,-8,81,-40
ags,51517950,9785,357,2485,29,85,-5
ags,51517960,9777,345,2490,30,125,10
ags,51517970,9782,320,2490,35,158,12
ags,51517980,9755,340,2590,21,157,27
ags,51517990,9714,296,2549,18,148,-8
ags,51518000,9628,332,2583,32,166,-48
ags,51518010,9660,291,2673,-8,91,-55
ags,51518020,9667,345,2566,-37,87,-59
ags,51518030,9685,347,2598,-43,67,-49
ags,51518040,9763,303,2539,-21,43,-52
ags,51518050,9746,315,2595,-9,43,-48
ags,51518060,9765,349,2551,6,58,-36
ags,51518070,9724,347,2529,52,47,-14
ags,51518080,9746,342,2507,64,68,-17
ags,51518090,9702,349,2466,52,46,-34
ags,51518100,9726,367,2546,75,87,-22
ags,51518110,9675,362,2534,52,36,-26
ags,51518120,9680,396,2622,58,52,-54
ags,51518130,9699,325,2566,49,10,-51
